x,n,p,Ec,Ev,EFn,EFp
2.7777777777777776e-7,7.186489535456457e16,5.609840947702604e24,-0.015958089964486888,1.1040419100355132,0.5926717117109915,-7.864207456349056e-8
2.951388888888889e-7,7.24336187812977e16,5.526597588604206e24,-0.016344582631386828,1.1036554173686133,0.5924890009627707,-8.376610563710259e-8
3.1249999999999997e-7,7.268379769488163e16,5.427405493569271e24,-0.01681279732548635,1.1031872026745138,0.5921099228007994,-8.896743057968444e-8
3.298611111111111e-7,7.26555577586167e16,5.310023043211345e24,-0.01737805751070809,1.102621942489292,0.5915346163506383,-9.426551126592883e-8
3.472222222222222e-7,7.239259296692397e16,5.172245078616736e24,-0.01805769466720797,1.1019423053327921,0.5907612424156589,-9.968427221184469e-8
3.645833333333333e-7,7.19416352769795e16,5.012070696206763e24,-0.018870944770426945,1.1011290552295732,0.5897864478724085,-1.0525312715724797e-7
3.819444444444444e-7,7.135164211448646e16,4.827921405773161e24,-0.019838671485563175,1.100161328514437,0.5886058348365687,-1.11008239465967e-7
3.9930555555555553e-7,7.06726887375585e16,4.6188996656285043e24,-0.020982874447620148,1.09901712555238,0.5872144568142542,-1.1699406327837136e-7
4.1666666666666667e-7,6.995458328488828e16,4.3850631479389217e24,-0.02232595628519718,1.097674043714803,0.5856073490433635,-1.2326525875932644e-7
4.3402777777777775e-7,6.9245261671029176e16,4.1276737083886496e24,-0.02388975154129902,1.096110248458701,0.5837800830781411,-1.298890239025797e-7
